"ClientId";"DataExtracao";"Score_Credito";"Estado";"Gênero";"Idade";"Tempo_Cliente";"Limite_Credito_Mercado";"Qte_Categorias";"Usa_Cartao_Credito";"Programa_Fidelidade";"Sum_Pedidos_Acumulados";"DataUltimaTransacao";"Churn"
"353.191";"2019-06-30";"719";"São Paulo";"Masculino";"61";"5";"0";"2";"0";"1";"121,385125";"2019-10-08";"0"
"353.192";"2019-06-30";"728";"São Paulo";"Feminino";"69";"1";"0";"2";"1";"1";"549,1869166667";"2019-10-28";"0"
"353.193";"2019-06-30";"598";"Minas Gerais";"Masculino";"19";"3";"1.503,4837";"1";"1";"1";"724,1001666667";"2019-10-13";"0"
"353.194";"2019-06-30";"822";"Minas Gerais";"Feminino";"46";"3";"1.150,7402";"2";"1";"0";"109,3744166667";"2019-10-22";"0"
"353.195";"2019-06-30";"670";"Rio de Janeiro";"Feminino";"40";"3";"0";"1";"1";"1";"761,0422916667";"2019-10-28";"0"
"353.196";"2019-06-30";"850";"São Paulo";"Masculino";"28";"8";"999,8698";"1";"1";"0";"819,0939583333";"2019-10-08";"0"
"353.197";"2019-06-30";"723";"Minas Gerais";"Feminino";"68";"3";"1.103,57";"1";"0";"0";"591,5730833333";"2019-07-13";"1"
"353.198";"2019-06-30";"705";"Minas Gerais";"Masculino";"42";"8";"1.666,8592";"2";"1";"1";"230,4729583333";"2019-10-23";"0"
"353.199";"2019-06-30";"677";"Rio de Janeiro";"Masculino";"40";"7";"953,128";"1";"1";"1";"262,2697916667";"2019-10-12";"0"
"353.200";"2019-06-30";"736";"São Paulo";"Masculino";"43";"4";"2.024,4347";"1";"1";"0";"301,562625";"2019-10-12";"0"
"353.201";"2019-06-30";"661";"Minas Gerais";"Feminino";"47";"0";"1.094,9362";"1";"0";"0";"784,683375";"2019-07-31";"1"
"353.202";"2019-06-30";"501";"Minas Gerais";"Masculino";"38";"9";"889,7739";"2";"0";"1";"555,846125";"2019-10-12";"0"
"353.203";"2019-06-30";"516";"São Paulo";"Feminino";"29";"2";"1.049,8257";"1";"1";"0";"655,74375";"2019-10-30";"0"
"353.204";"2019-06-30";"517";"Minas Gerais";"Feminino";"59";"8";"1.541,1099";"2";"1";"0";"421,8336666667";"2019-09-10";"1"
"353.205";"2019-06-30";"766";"São Paulo";"Masculino";"32";"6";"1.857,1428";"1";"1";"1";"427,09375";"2019-10-07";"0"
"353.206";"2019-06-30";"520";"Minas Gerais";"Feminino";"23";"3";"1.160,2253";"2";"1";"1";"156,5735833333";"2019-10-12";"0"
"353.207";"2019-06-30";"541";"São Paulo";"Masculino";"46";"6";"0";"2";"1";"1";"347,736125";"2019-10-28";"0"
"353.208";"2019-06-30";"790";"Minas Gerais";"Feminino";"34";"2";"1.640,1148";"1";"1";"0";"830,918375";"2019-10-28";"0"
"353.209";"2019-06-30";"797";"São Paulo";"Masculino";"31";"9";"0";"2";"1";"1";"103,120375";"2019-10-01";"0"
"353.210";"2019-06-30";"811";"São Paulo";"Masculino";"40";"1";"1.015,1489";"1";"1";"1";"507,3541666667";"2019-10-30";"0"
"353.211";"2019-06-30";"722";"Rio de Janeiro";"Feminino";"32";"4";"0";"2";"1";"1";"473,6103333333";"2019-10-22";"0"
"353.212";"2019-06-30";"675";"São Paulo";"Masculino";"28";"9";"0";"1";"1";"0";"558,7955416667";"2019-10-14";"0"
"353.213";"2019-06-30";"660";"Minas Gerais";"Masculino";"39";"9";"1.345,9933";"2";"1";"0";"762,8994583333";"2019-10-24";"0"
"353.214";"2019-06-30";"566";"Rio de Janeiro";"Masculino";"32";"10";"1.475,1126";"1";"1";"1";"666,212625";"2019-10-12";"0"
"353.215";"2019-06-30";"768";"São Paulo";"Masculino";"25";"0";"783,9608";"1";"1";"1";"34,6507916667";"2019-10-02";"0"
"353.216";"2019-06-30";"610";"Rio de Janeiro";"Feminino";"31";"5";"0";"2";"0";"0";"265,5681666667";"2019-10-15";"0"
"353.217";"2019-06-30";"715";"São Paulo";"Feminino";"31";"3";"1.105,8129";"1";"1";"1";"394,6468333333";"2019-10-27";"0"
"353.218";"2019-06-30";"750";"Minas Gerais";"Masculino";"42";"8";"1.518,3636";"2";"1";"0";"286,23075";"2019-10-12";"0"
"353.219";"2019-06-30";"431";"Minas Gerais";"Masculino";"45";"5";"836,2455";"2";"0";"0";"153,7484166667";"2019-10-25";"0"
"353.220";"2019-06-30";"704";"São Paulo";"Masculino";"24";"2";"1.481,9715";"2";"1";"0";"761,5628333333";"2019-10-19";"0"
"353.221";"2019-06-30";"535";"Rio de Janeiro";"Feminino";"30";"5";"1.229,2475";"1";"0";"0";"259,9607916667";"2019-07-03";"1"
"353.222";"2019-06-30";"614";"São Paulo";"Feminino";"38";"4";"725,94";"1";"1";"1";"316,8436666667";"2019-10-02";"0"
"353.223";"2019-06-30";"748";"São Paulo";"Masculino";"38";"4";"1.152,2136";"1";"0";"1";"295,653125";"2019-10-23";"0"
"353.224";"2019-06-30";"492";"Minas Gerais";"Masculino";"51";"8";"1.178,0874";"2";"1";"1";"280,463";"2019-10-17";"0"
"353.225";"2019-06-30";"573";"São Paulo";"Masculino";"40";"7";"1.477,5468";"1";"1";"1";"460,2269166667";"2019-10-14";"0"
"353.226";"2019-06-30";"706";"Rio de Janeiro";"Feminino";"53";"3";"0";"3";"0";"0";"368,6625833333";"2019-08-09";"1"
"353.227";"2019-06-30";"680";"São Paulo";"Masculino";"31";"10";"1.132,9217";"1";"1";"1";"510,998875";"2019-10-17";"0"
"353.228";"2019-06-30";"458";"Rio de Janeiro";"Masculino";"36";"5";"0";"2";"1";"0";"332,1824166667";"2019-10-10";"0"
"353.229";"2019-06-30";"612";"Minas Gerais";"Masculino";"44";"2";"1.151,6338";"1";"1";"1";"406,9896666667";"2019-07-28";"1"
"353.230";"2019-06-30";"809";"Minas Gerais";"Masculino";"50";"10";"1.180,9862";"1";"1";"1";"419,66675";"2019-07-28";"1"
"353.231";"2019-06-30";"590";"São Paulo";"Masculino";"39";"9";"0";"2";"1";"1";"436,3771666667";"2019-10-04";"0"
"353.232";"2019-06-30";"602";"São Paulo";"Masculino";"35";"8";"0";"1";"1";"1";"93,7470416667";"2019-10-05";"0"
"353.233";"2019-06-30";"540";"Rio de Janeiro";"Masculino";"37";"0";"1.208,257";"1";"1";"0";"117,7412083333";"2019-10-30";"0"
"353.234";"2019-06-30";"494";"São Paulo";"Masculino";"25";"6";"0";"2";"0";"1";"458,2837083333";"2019-10-11";"0"
"353.235";"2019-06-30";"797";"São Paulo";"Masculino";"29";"1";"0";"1";"0";"1";"624,9638333333";"2019-10-05";"0"
"353.236";"2019-06-30";"526";"Minas Gerais";"Masculino";"61";"6";"1.338,4528";"2";"1";"1";"188,2533333333";"2019-10-13";"0"
"353.237";"2019-06-30";"631";"Rio de Janeiro";"Masculino";"38";"7";"0";"2";"1";"0";"756,6910416667";"2019-10-17";"0"
"353.238";"2019-06-30";"576";"São Paulo";"Feminino";"29";"5";"1.085,4104";"1";"1";"1";"526,9545416667";"2019-10-09";"0"
"353.239";"2019-06-30";"405";"São Paulo";"Masculino";"39";"10";"0";"1";"1";"0";"670,0452083333";"2019-08-25";"1"
"353.240";"2019-06-30";"555";"São Paulo";"Masculino";"30";"1";"0";"2";"0";"0";"367,2785833333";"2019-10-12";"0"
"353.241";"2019-06-30";"750";"Rio de Janeiro";"Feminino";"37";"2";"1.138,1706";"1";"0";"0";"368,05725";"2019-10-19";"0"
"353.242";"2019-06-30";"665";"São Paulo";"Masculino";"28";"8";"1.373,0023";"1";"1";"0";"375,7284583333";"2019-10-29";"0"
"353.243";"2019-06-30";"640";"Rio de Janeiro";"Masculino";"37";"5";"1.580,2438";"1";"1";"0";"338,7420416667";"2019-10-20";"0"
"353.244";"2019-06-30";"457";"São Paulo";"Feminino";"33";"7";"1.278,3754";"1";"0";"1";"250,054875";"2019-10-10";"0"
"353.245";"2019-06-30";"695";"São Paulo";"Masculino";"36";"4";"1.615,33";"1";"1";"0";"420,587125";"2019-10-08";"0"
"353.246";"2019-06-30";"645";"São Paulo";"Masculino";"31";"7";"1.611,717";"2";"1";"0";"52,49975";"2019-07-26";"1"
"353.247";"2019-06-30";"647";"Rio de Janeiro";"Masculino";"32";"9";"809,5836";"1";"1";"1";"535,7947083333";"2019-10-21";"0"
"353.248";"2019-06-30";"808";"Rio de Janeiro";"Masculino";"25";"7";"0";"2";"0";"1";"96,584875";"2019-10-27";"0"
"353.249";"2019-06-30";"641";"São Paulo";"Masculino";"33";"2";"1.461,936";"2";"1";"1";"232,4867916667";"2019-08-17";"1"
"353.250";"2019-06-30";"700";"Rio de Janeiro";"Masculino";"29";"8";"0";"2";"0";"1";"633,7375833333";"2019-10-25";"0"
"353.251";"2019-06-30";"660";"Minas Gerais";"Masculino";"26";"4";"1.150,2176";"1";"0";"1";"676,8460416667";"2019-10-16";"0"
"353.252";"2019-06-30";"615";"Rio de Janeiro";"Masculino";"41";"1";"1.267,7343";"1";"1";"1";"231,4635833333";"2019-10-18";"0"
"353.253";"2019-06-30";"705";"Minas Gerais";"Feminino";"40";"3";"928,8991";"1";"1";"1";"456,2362083333";"2019-10-09";"0"
"353.254";"2019-06-30";"718";"São Paulo";"Masculino";"48";"9";"0";"2";"1";"1";"300,440125";"2019-10-21";"0"
"353.255";"2019-06-30";"754";"São Paulo";"Masculino";"61";"5";"1.466,2235";"1";"1";"1";"174,2300833333";"2019-09-24";"1"
"353.256";"2019-06-30";"713";"Minas Gerais";"Masculino";"45";"4";"1.310,3814";"1";"1";"0";"308,3543333333";"2019-09-07";"1"
"353.257";"2019-06-30";"587";"São Paulo";"Feminino";"46";"6";"888,2029";"1";"0";"0";"292,6014166667";"2019-10-24";"0"
"353.258";"2019-06-30";"569";"Rio de Janeiro";"Masculino";"31";"1";"1.154,0697";"1";"0";"0";"606,3675833333";"2019-10-21";"0"
"353.259";"2019-06-30";"568";"São Paulo";"Feminino";"38";"3";"1.329,5192";"1";"0";"1";"518,6928333333";"2019-10-17";"0"
"353.260";"2019-06-30";"634";"Minas Gerais";"Masculino";"74";"5";"1.088,917";"1";"1";"0";"41,99175";"2019-10-12";"0"
"353.261";"2019-06-30";"770";"Minas Gerais";"Feminino";"46";"5";"1.417,8863";"2";"0";"0";"687,363375";"2019-10-29";"0"
"353.262";"2019-06-30";"676";"Rio de Janeiro";"Feminino";"64";"4";"1.169,5432";"1";"1";"1";"379,7895";"2019-10-11";"0"
"353.263";"2019-06-30";"723";"Minas Gerais";"Feminino";"47";"10";"904,5";"2";"0";"0";"430,747125";"2019-09-28";"1"
"353.264";"2019-06-30";"614";"Minas Gerais";"Feminino";"39";"8";"1.259,9722";"1";"1";"1";"533,5389166667";"2019-08-29";"1"
"353.265";"2019-06-30";"601";"Rio de Janeiro";"Feminino";"41";"3";"0";"2";"1";"0";"226,4284583333";"2019-10-27";"0"
"353.266";"2019-06-30";"592";"São Paulo";"Masculino";"60";"9";"0";"4";"1";"1";"56,7250416667";"2019-09-18";"1"
"353.267";"2019-06-30";"605";"Rio de Janeiro";"Feminino";"36";"9";"0";"2";"0";"1";"148,0067916667";"2019-10-19";"0"
"353.268";"2019-06-30";"752";"Rio de Janeiro";"Feminino";"31";"4";"1.446,3786";"2";"1";"0";"168,7363333333";"2019-10-18";"0"
"353.269";"2019-06-30";"677";"São Paulo";"Feminino";"29";"3";"866,1635";"1";"0";"0";"382,9329166667";"2019-08-11";"1"
"353.270";"2019-06-30";"850";"São Paulo";"Masculino";"31";"8";"0";"2";"1";"0";"744,44875";"2019-10-04";"0"
"353.271";"2019-06-30";"608";"Minas Gerais";"Feminino";"48";"2";"1.279,2425";"2";"1";"0";"134,1775416667";"2019-10-28";"0"
"353.272";"2019-06-30";"786";"Rio de Janeiro";"Feminino";"34";"9";"0";"2";"1";"0";"487,643";"2019-10-10";"0"
"353.273";"2019-06-30";"777";"São Paulo";"Feminino";"29";"9";"1.312,4061";"1";"1";"1";"682,275375";"2019-07-26";"1"
"353.274";"2019-06-30";"667";"Rio de Janeiro";"Masculino";"31";"5";"0";"2";"1";"1";"84,777875";"2019-10-17";"0"
"353.275";"2019-06-30";"848";"Rio de Janeiro";"Masculino";"35";"5";"1.200,4674";"2";"1";"0";"352,9610416667";"2019-10-25";"0"
"353.276";"2019-06-30";"486";"São Paulo";"Feminino";"39";"8";"978,1936";"1";"0";"1";"502,2137916667";"2019-10-15";"0"
"353.277";"2019-06-30";"598";"Rio de Janeiro";"Feminino";"64";"1";"629,7993";"1";"1";"1";"634,4732083333";"2019-10-01";"0"
"353.278";"2019-06-30";"506";"São Paulo";"Feminino";"40";"3";"0";"1";"1";"1";"601,4399166667";"2019-10-23";"0"
"353.279";"2019-06-30";"612";"Minas Gerais";"Masculino";"46";"9";"1.614,5003";"1";"1";"1";"404,0041666667";"2019-09-19";"1"
"353.280";"2019-06-30";"545";"São Paulo";"Masculino";"30";"3";"0";"2";"1";"0";"709,6142916667";"2019-10-12";"0"
"353.281";"2019-06-30";"793";"São Paulo";"Masculino";"56";"8";"1.194,9625";"2";"1";"0";"124,504125";"2019-10-24";"0"
"353.282";"2019-06-30";"682";"São Paulo";"Feminino";"30";"9";"0";"2";"1";"1";"812,937125";"2019-10-15";"0"
"353.283";"2019-06-30";"517";"São Paulo";"Masculino";"62";"1";"437,7266";"3";"1";"0";"782,3176666667";"2019-07-24";"1"
"353.284";"2019-06-30";"684";"São Paulo";"Masculino";"32";"9";"1.002,4941";"2";"0";"1";"281,665375";"2019-10-07";"0"
"353.285";"2019-06-30";"692";"Rio de Janeiro";"Masculino";"46";"2";"0";"2";"1";"1";"441,5962083333";"2019-10-05";"0"
"353.286";"2019-06-30";"740";"São Paulo";"Feminino";"60";"5";"1.080,2808";"2";"0";"0";"108,25175";"2019-08-02";"1"
"353.287";"2019-06-30";"666";"Minas Gerais";"Masculino";"71";"1";"530,1329";"2";"1";"1";"467,5943333333";"2019-10-26";"0"
"353.288";"2019-06-30";"693";"São Paulo";"Masculino";"68";"2";"0";"2";"1";"1";"249,4373333333";"2019-10-27";"0"
"353.289";"2019-06-30";"757";"Minas Gerais";"Masculino";"33";"1";"1.220,8867";"1";"1";"0";"177,4212083333";"2019-10-30";"0"
"353.290";"2019-06-30";"684";"Minas Gerais";"Masculino";"18";"9";"905,44";"1";"0";"1";"19,905125";"2019-10-29";"0"
"353.291";"2019-06-30";"691";"Rio de Janeiro";"Masculino";"35";"6";"0";"2";"0";"1";"741,8257083333";"2019-10-03";"0"
"353.292";"2019-06-30";"842";"São Paulo";"Masculino";"44";"3";"1.412,5218";"4";"0";"1";"535,5048333333";"2019-08-16";"1"
"353.293";"2019-06-30";"482";"São Paulo";"Feminino";"35";"5";"1.478,1305";"2";"0";"0";"454,2905";"2019-10-22";"0"
"353.294";"2019-06-30";"735";"São Paulo";"Masculino";"55";"6";"1.341,4068";"1";"1";"0";"9,4495";"2019-10-18";"0"
"353.295";"2019-06-30";"681";"São Paulo";"Feminino";"63";"7";"0";"2";"1";"1";"229,3936666667";"2019-10-10";"0"
"353.296";"2019-06-30";"616";"São Paulo";"Feminino";"31";"8";"0";"1";"0";"1";"318,567375";"2019-10-08";"0"
"353.297";"2019-06-30";"850";"São Paulo";"Feminino";"35";"2";"1.285,4849";"4";"1";"0";"314,495625";"2019-08-10";"1"
"353.298";"2019-06-30";"635";"São Paulo";"Masculino";"43";"10";"1.221,9821";"2";"0";"1";"746,4355833333";"2019-10-06";"0"
"353.299";"2019-06-30";"638";"Minas Gerais";"Masculino";"42";"8";"1.451,7784";"1";"1";"0";"806,13225";"2019-09-05";"1"
"353.300";"2019-06-30";"820";"Rio de Janeiro";"Feminino";"31";"2";"942,2253";"1";"1";"0";"431,545";"2019-10-20";"0"
"353.301";"2019-06-30";"694";"Minas Gerais";"Feminino";"58";"1";"1.432,1222";"1";"0";"0";"427,619";"2019-07-15";"1"
"353.302";"2019-06-30";"713";"São Paulo";"Masculino";"41";"3";"0";"2";"1";"0";"232,3835";"2019-10-04";"0"
"353.303";"2019-06-30";"543";"Minas Gerais";"Masculino";"41";"6";"1.433,5041";"1";"1";"1";"800,2923333333";"2019-07-04";"1"
"353.304";"2019-06-30";"649";"São Paulo";"Feminino";"41";"3";"1.309,3183";"1";"1";"1";"603,3682083333";"2019-10-08";"0"
"353.305";"2019-06-30";"777";"São Paulo";"Feminino";"30";"4";"1.378,5131";"1";"1";"0";"20,867625";"2019-07-31";"1"
"353.306";"2019-06-30";"561";"São Paulo";"Masculino";"33";"6";"0";"2";"0";"0";"723,6682916667";"2019-10-24";"0"
"353.307";"2019-06-30";"724";"Rio de Janeiro";"Masculino";"41";"5";"0";"1";"0";"1";"482,3080833333";"2019-10-03";"0"
"353.308";"2019-06-30";"665";"Rio de Janeiro";"Feminino";"51";"8";"0";"1";"1";"1";"162,202";"2019-07-26";"1"
"353.309";"2019-06-30";"441";"São Paulo";"Masculino";"60";"1";"1.406,1415";"1";"0";"1";"726,5884583333";"2019-10-08";"0"
"353.310";"2019-06-30";"579";"Rio de Janeiro";"Masculino";"22";"3";"1.186,8057";"1";"1";"1";"207,6241666667";"2019-10-25";"0"
"353.311";"2019-06-30";"777";"Minas Gerais";"Masculino";"35";"7";"1.229,1769";"1";"1";"1";"317,3736666667";"2019-10-17";"0"
"353.312";"2019-06-30";"739";"São Paulo";"Feminino";"36";"0";"0";"2";"0";"0";"556,1065416667";"2019-10-15";"0"
"353.313";"2019-06-30";"660";"São Paulo";"Masculino";"40";"5";"1.317,5411";"2";"1";"1";"161,5067083333";"2019-10-19";"0"
"353.314";"2019-06-30";"554";"São Paulo";"Feminino";"35";"8";"0";"2";"1";"1";"736,5810833333";"2019-10-22";"0"
"353.315";"2019-06-30";"850";"São Paulo";"Feminino";"24";"6";"0";"2";"1";"1";"54,8329166667";"2019-10-03";"0"
"353.316";"2019-06-30";"842";"Minas Gerais";"Feminino";"35";"9";"1.199,4809";"1";"1";"0";"200,9082083333";"2019-07-12";"1"
"353.317";"2019-06-30";"785";"São Paulo";"Feminino";"38";"1";"0";"1";"1";"0";"562,3535416667";"2019-08-26";"1"
"353.318";"2019-06-30";"550";"São Paulo";"Masculino";"25";"0";"0";"2";"1";"1";"767,5879583333";"2019-10-06";"0"
"353.319";"2019-06-30";"750";"Rio de Janeiro";"Feminino";"39";"6";"0";"2";"0";"0";"80,2680416667";"2019-10-07";"0"
"353.320";"2019-06-30";"490";"Rio de Janeiro";"Feminino";"38";"3";"972,661";"1";"1";"1";"386,655125";"2019-10-23";"0"
"353.321";"2019-06-30";"605";"Minas Gerais";"Masculino";"28";"10";"1.136,9083";"1";"1";"0";"137,976";"2019-10-22";"0"
"353.322";"2019-06-30";"563";"Rio de Janeiro";"Feminino";"42";"6";"990,5622";"2";"1";"0";"643,1164583333";"2019-09-03";"1"
"353.323";"2019-06-30";"675";"São Paulo";"Masculino";"34";"8";"0";"2";"1";"1";"770,175875";"2019-10-08";"0"
"353.324";"2019-06-30";"621";"Rio de Janeiro";"Feminino";"36";"7";"1.163,3868";"1";"1";"1";"648,9311666667";"2019-10-17";"0"
"353.325";"2019-06-30";"850";"São Paulo";"Masculino";"40";"6";"973,3999";"1";"0";"1";"370,0635416667";"2019-10-25";"0"
"353.326";"2019-06-30";"711";"São Paulo";"Masculino";"41";"3";"0";"2";"1";"1";"807,2815416667";"2019-10-01";"0"
"353.327";"2019-06-30";"549";"Minas Gerais";"Feminino";"55";"1";"1.375,9231";"2";"0";"1";"485,61675";"2019-09-10";"1"
"353.328";"2019-06-30";"764";"Minas Gerais";"Masculino";"34";"6";"1.087,6027";"2";"1";"0";"693,0199583333";"2019-09-20";"1"
"353.329";"2019-06-30";"627";"Minas Gerais";"Masculino";"30";"3";"1.287,7088";"2";"1";"1";"167,495875";"2019-10-15";"0"
"353.330";"2019-06-30";"850";"São Paulo";"Feminino";"34";"2";"0";"2";"0";"0";"216,3293333333";"2019-10-12";"0"
"353.331";"2019-06-30";"614";"Rio de Janeiro";"Feminino";"36";"1";"440,5484";"1";"1";"1";"305,5378333333";"2019-10-14";"0"
"353.332";"2019-06-30";"685";"Minas Gerais";"Feminino";"44";"2";"1.196,5753";"1";"1";"0";"605,779375";"2019-09-23";"1"
"353.333";"2019-06-30";"683";"Minas Gerais";"Feminino";"49";"7";"1.087,9763";"2";"0";"0";"586,51325";"2019-10-22";"0"
"353.334";"2019-06-30";"643";"Rio de Janeiro";"Masculino";"35";"2";"0";"2";"0";"0";"283,2472916667";"2019-10-14";"0"
"353.335";"2019-06-30";"561";"Minas Gerais";"Feminino";"49";"1";"1.020,2532";"1";"1";"0";"554,3818333333";"2019-09-07";"1"
"353.336";"2019-06-30";"601";"Rio de Janeiro";"Feminino";"20";"9";"1.224,4661";"2";"1";"0";"361,6329166667";"2019-10-14";"0"
"353.337";"2019-06-30";"766";"São Paulo";"Feminino";"27";"7";"1.587,8667";"2";"0";"1";"198,246875";"2019-10-27";"0"
"353.338";"2019-06-30";"699";"São Paulo";"Masculino";"29";"3";"1.256,8929";"1";"1";"1";"631,7654583333";"2019-10-03";"0"
"353.339";"2019-06-30";"850";"Minas Gerais";"Masculino";"29";"1";"1.546,4041";"1";"1";"1";"683,4979583333";"2019-10-27";"0"
"353.340";"2019-06-30";"792";"Minas Gerais";"Feminino";"50";"4";"1.467,1076";"1";"1";"0";"68,8683333333";"2019-08-25";"1"
"353.341";"2019-06-30";"636";"Minas Gerais";"Masculino";"67";"7";"1.367,0935";"1";"0";"1";"278,1379166667";"2019-08-17";"1"
"353.342";"2019-06-30";"850";"Minas Gerais";"Masculino";"43";"5";"1.293,0509";"2";"0";"1";"80,18575";"2019-10-13";"0"
"353.343";"2019-06-30";"628";"Rio de Janeiro";"Masculino";"40";"10";"0";"2";"1";"0";"432,63575";"2019-10-18";"0"
"353.344";"2019-06-30";"736";"São Paulo";"Feminino";"63";"10";"0";"2";"0";"1";"2,0945833333";"2019-10-02";"0"
"353.345";"2019-06-30";"711";"São Paulo";"Feminino";"21";"0";"828,4433";"2";"0";"1";"5,8695";"2019-10-03";"0"
"353.346";"2019-06-30";"583";"Rio de Janeiro";"Feminino";"22";"2";"0";"2";"0";"1";"24,939";"2019-10-15";"0"
"353.347";"2019-06-30";"757";"São Paulo";"Masculino";"46";"0";"0";"2";"1";"0";"156,0835416667";"2019-10-20";"0"
"353.348";"2019-06-30";"749";"Minas Gerais";"Feminino";"33";"10";"766,9222";"1";"0";"1";"126,6517916667";"2019-10-05";"0"
"353.349";"2019-06-30";"705";"São Paulo";"Masculino";"34";"7";"1.177,1584";"1";"1";"0";"10,411125";"2019-10-30";"0"
"353.350";"2019-06-30";"585";"São Paulo";"Masculino";"54";"8";"871,0532";"1";"1";"1";"230,6089166667";"2019-10-21";"0"
"353.351";"2019-06-30";"437";"São Paulo";"Feminino";"43";"6";"0";"1";"1";"0";"618,0457083333";"2019-09-10";"1"
"353.352";"2019-06-30";"741";"São Paulo";"Feminino";"64";"2";"693,1116";"1";"1";"1";"246,8238333333";"2019-10-02";"0"
"353.353";"2019-06-30";"738";"São Paulo";"Masculino";"26";"9";"0";"2";"1";"1";"202,68725";"2019-10-14";"0"
"353.354";"2019-06-30";"586";"Rio de Janeiro";"Feminino";"33";"10";"669,4867";"2";"1";"1";"586,4959583333";"2019-10-13";"0"
"353.355";"2019-06-30";"627";"São Paulo";"Feminino";"57";"9";"0";"2";"1";"1";"448,80175";"2019-10-21";"0"
"353.356";"2019-06-30";"551";"Rio de Janeiro";"Masculino";"76";"2";"1.284,1071";"2";"1";"1";"757,161375";"2019-10-01";"0"
"353.357";"2019-06-30";"606";"Minas Gerais";"Masculino";"38";"3";"998,9753";"1";"0";"0";"154,394375";"2019-10-20";"0"
"353.358";"2019-06-30";"674";"São Paulo";"Masculino";"22";"3";"0";"1";"1";"1";"724,7524583333";"2019-10-05";"0"
"353.359";"2019-06-30";"584";"Minas Gerais";"Feminino";"31";"6";"1.526,2234";"1";"1";"0";"413,745";"2019-10-27";"0"
"353.360";"2019-06-30";"590";"São Paulo";"Masculino";"40";"8";"0";"2";"1";"0";"262,2209583333";"2019-10-12";"0"
"353.361";"2019-06-30";"585";"São Paulo";"Masculino";"56";"4";"1.382,2719";"2";"1";"1";"230,366";"2019-10-20";"0"
"353.362";"2019-06-30";"508";"São Paulo";"Feminino";"25";"2";"1.113,9553";"1";"0";"1";"200,8210833333";"2019-10-11";"0"
"353.363";"2019-06-30";"458";"Minas Gerais";"Masculino";"44";"7";"843,8657";"1";"1";"0";"744,3447083333";"2019-10-13";"0"
"353.364";"2019-06-30";"692";"São Paulo";"Feminino";"36";"3";"0";"2";"1";"1";"34,50925";"2019-10-29";"0"
"353.365";"2019-06-30";"502";"Minas Gerais";"Masculino";"33";"5";"1.746,7365";"2";"1";"0";"138,7523333333";"2019-10-21";"0"
"353.366";"2019-06-30";"518";"São Paulo";"Masculino";"46";"3";"0";"2";"1";"0";"318,8157916667";"2019-10-12";"0"
"353.367";"2019-06-30";"660";"Minas Gerais";"Masculino";"46";"5";"1.090,1965";"2";"1";"1";"140,3356666667";"2019-10-16";"0"
"353.368";"2019-06-30";"698";"Minas Gerais";"Feminino";"52";"1";"1.079,0675";"1";"1";"0";"703,6932916667";"2019-08-31";"1"
"353.369";"2019-06-30";"678";"São Paulo";"Masculino";"54";"7";"1.289,1497";"1";"0";"0";"798,942625";"2019-08-06";"1"
"353.370";"2019-06-30";"773";"Rio de Janeiro";"Masculino";"63";"9";"1.111,7983";"1";"1";"1";"387,87925";"2019-10-01";"0"
"353.371";"2019-06-30";"619";"Minas Gerais";"Feminino";"52";"8";"1.240,9913";"1";"0";"0";"99,6021666667";"2019-10-14";"0"
"353.372";"2019-06-30";"684";"Minas Gerais";"Masculino";"59";"9";"1.224,7109";"1";"0";"1";"65,8627916667";"2019-10-03";"0"
"353.373";"2019-06-30";"635";"São Paulo";"Masculino";"34";"3";"1.346,924";"2";"1";"1";"349,05425";"2019-10-29";"0"
"353.374";"2019-06-30";"680";"São Paulo";"Feminino";"25";"4";"1.238,165";"1";"1";"1";"375,6764583333";"2019-10-20";"0"
"353.375";"2019-06-30";"608";"Minas Gerais";"Masculino";"34";"3";"1.062,8854";"1";"1";"1";"152,6635416667";"2019-10-30";"0"
"353.376";"2019-06-30";"603";"Minas Gerais";"Feminino";"55";"7";"1.277,2325";"2";"1";"0";"581,1212916667";"2019-09-09";"1"
"353.377";"2019-06-30";"579";"Rio de Janeiro";"Masculino";"43";"2";"1.458,4382";"1";"1";"1";"826,6765416667";"2019-08-21";"1"
"353.378";"2019-06-30";"756";"Minas Gerais";"Feminino";"34";"2";"1.482,0072";"1";"0";"0";"810,7686666667";"2019-10-17";"0"
"353.379";"2019-06-30";"611";"São Paulo";"Masculino";"30";"2";"1.041,4565";"1";"0";"0";"665,1235";"2019-10-09";"0"
"353.380";"2019-06-30";"532";"Minas Gerais";"Masculino";"24";"8";"1.427,5525";"1";"0";"0";"142,6311666667";"2019-10-02";"0"
"353.381";"2019-06-30";"684";"Minas Gerais";"Feminino";"63";"3";"812,4579";"1";"1";"0";"290,1804583333";"2019-07-22";"1"
"353.382";"2019-06-30";"647";"Minas Gerais";"Feminino";"33";"3";"1.685,6046";"2";"0";"0";"376,1256666667";"2019-10-21";"0"
"353.383";"2019-06-30";"583";"São Paulo";"Masculino";"38";"8";"0";"1";"1";"0";"199,369";"2019-10-17";"0"
"353.384";"2019-06-30";"774";"Minas Gerais";"Masculino";"42";"2";"1.321,9394";"2";"1";"1";"678,6063333333";"2019-10-26";"0"
"353.385";"2019-06-30";"677";"São Paulo";"Masculino";"58";"9";"0";"1";"0";"1";"702,71";"2019-10-15";"0"
